,Unnamed: 0,V0101,UF,V0102,V0103,V0104,V0105,V0106,V0201,V0202,V0203,V0204,V0205,V0206,V0207,V0208,V0209,V0210,V0211,V0212,V0213,V0214,V0215,V0216,V2016,V0217,V0218,V0219,V0220,V2020,V0221,V0222,V0223,V0224,V0225,V0226,V0227,V2027,V0228,V0229,V0230,V0231,V0232,V2032,V4105,V4106,V4107,V4600,V4601,V4602,V4604,V4605,V4606,V4607,V4608,V4609,V4610,V4611,V4614,UPA,V4617,V4618,V4619,V4620,V4621,V4622,V4623,V4624,V2101,V2102,V2103,V2105,V2107,V2109,V2111,V2113,V2115,V2117,V2119,V2120,V2121,V2123,V2124,V2126,V2128,V2130,V2132,V2134,V2136,V2033,V2034,V2035,V2036,V2037,V2038,V2039,V2041,V9992,Região,Geladeira
58169,58169,2009,29,3245,25,1,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,1,1,26,9,2912,1,1.0,239,0.0003871962,19,3731402,200,237.0,765.0,34,290012,125,1.0,2.0,382.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58263,58263,2009,29,3300,6,1,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0002959378,14,3731402,200,237.0,505.0,34,290012,131,1.0,2.0,252.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58280,58280,2009,29,3318,3,1,4.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,1.0,2.0,1.0,2.0,8.0,1,0,1,26,9,2912,1,1.0,239,0.0005866609,28,3731402,200,237.0,665.0,34,290012,132,1.0,4.0,166.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,Sim,6.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58337,58337,2009,29,3342,11,1,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003871962,19,3731402,200,236.0,268.0,34,290012,135,1.0,4.0,67.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58338,58338,2009,29,3342,12,1,6.0,4.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003871962,19,3731402,200,237.0,930.0,34,290012,135,1.0,6.0,155.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58400,58400,2009,29,3377,14,1,6.0,5.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0004015368,19,3731402,200,237.0,2116.0,34,290012,138,1.0,6.0,352.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,4.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58483,58483,2009,29,3423,3,1,3.0,3.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003989294,19,3731402,200,237.0,250.0,34,290012,143,1.0,3.0,83.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58484,58484,2009,29,3423,4,1,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003989294,19,3731402,200,237.0,565.0,34,290012,143,1.0,2.0,282.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58519,58519,2009,29,3440,1,1,2.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,2.0,1.0,2.0,8.0,1,0,1,26,9,2912,1,1.0,239,0.0004549881,22,3731402,200,237.0,2465.0,34,290012,145,1.0,2.0,1232.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,20120710,Nordeste,Sim
58524,58524,2009,29,3440,6,1,4.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,3.0,300.0,,,1.0,2.0,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0004549881,22,3731402,200,237.0,1395.0,34,290012,145,1.0,4.0,348.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58525,58525,2009,29,3440,7,1,5.0,4.0,1.0,2.0,1.0,2.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0004549881,22,3731402,200,237.0,667.0,34,290012,145,1.0,5.0,133.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58663,58663,2009,29,3512,9,1,7.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.00041327,20,3731402,200,237.0,1059.0,34,290012,152,1.0,7.0,151.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58787,58787,2009,29,3563,12,1,6.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,1.0,4.0,8.0,1,1,1,26,9,2912,1,1.0,239,0.000594483,28,3731402,200,237.0,599.0,34,290012,157,1.0,6.0,99.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58849,58849,2009,29,3598,11,1,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,160.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0007026894000000001,34,3731402,200,237.0,388.0,34,290012,160,1.0,1.0,388.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58975,58975,2009,29,3652,20,1,3.0,3.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,,,4.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,1.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003780704,18,3731402,200,237.0,465.0,34,290012,166,1.0,3.0,155.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
58989,58989,2009,29,3660,10,1,4.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,100.0,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003702482,18,3731402,200,237.0,730.0,34,290012,167,1.0,4.0,182.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59012,59012,2009,29,3679,12,1,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0005553723,27,3731402,200,237.0,120.0,34,290012,168,1.0,2.0,60.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59014,59014,2009,29,3679,14,1,5.0,3.0,1.0,2.0,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0005553723,27,3731402,200,237.0,1027.0,34,290012,168,1.0,5.0,205.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59017,59017,2009,29,3679,17,1,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0005553723,27,3731402,200,237.0,350.0,34,290012,168,1.0,2.0,175.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59019,59019,2009,29,3687,1,1,3.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0007235484,35,3731402,200,237.0,999999999999.0,34,290012,169,1.0,3.0,999999999999.0,99.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59060,59060,2009,29,3709,1,1,8.0,7.0,1.0,2.0,1.0,1.0,6.0,3.0,4.0,,,,1.0,4.0,,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,1.0,4.0,1.0,4.0,2.0,1,0,1,26,9,2912,1,1.0,239,0.0007561407000000001,36,3731402,200,237.0,3572.0,34,290012,171,1.0,8.0,446.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,20120710,Nordeste,Sim
59136,59136,2009,29,3733,9,1,9.0,5.0,1.0,2.0,1.0,2.0,6.0,2.0,3.0,200.0,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0005475502,26,3731402,200,237.0,1399.0,34,290012,174,1.0,9.0,155.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59166,59166,2009,29,3750,4,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,,3.0,,,,1.0,1.0,4.0,2.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003194043,15,3731402,200,237.0,0.0,34,290012,176,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,3.0,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59179,59179,2009,29,3750,17,1,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003194043,15,3731402,200,237.0,290.0,34,290012,176,1.0,2.0,145.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59262,59262,2009,29,3806,6,1,3.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,2.0,3.0,4.0,1.0,2.0,8.0,1,0,1,26,9,2912,1,1.0,239,0.0004406475,21,3731402,200,237.0,465.0,34,290012,181,1.0,3.0,155.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59270,59270,2009,29,3806,14,1,1.0,1.0,1.0,4.0,1.0,2.0,7.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0004406475,21,3731402,200,237.0,0.0,34,290012,181,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,3.0,,,,,,,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59285,59285,2009,29,3814,8,1,6.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003115821,15,3731402,200,237.0,1500.0,34,290012,182,1.0,6.0,250.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59321,59321,2009,29,3830,7,1,3.0,3.0,1.0,2.0,1.0,4.0,7.0,3.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,1.0,4.0,8.0,1,0,1,26,9,2912,1,1.0,239,0.000501921,24,3731402,200,237.0,860.0,34,290012,184,1.0,3.0,286.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59325,59325,2009,29,3830,11,1,5.0,5.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.000501921,24,3731402,200,237.0,759.0,34,290012,184,1.0,5.0,151.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,Sim,6.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59335,59335,2009,29,3849,4,1,4.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,3.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003702482,18,3731402,200,237.0,1395.0,34,290012,185,1.0,4.0,348.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,Sim,6.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59357,59357,2009,29,3857,5,1,3.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0006740082000000001,32,3731402,200,237.0,465.0,34,290012,186,1.0,3.0,155.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59415,59415,2009,29,3881,6,1,3.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0006727044999999999,32,3731402,200,237.0,200.0,34,290012,189,1.0,3.0,66.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,1.0,3.0,,,,,,,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59418,59418,2009,29,3881,9,1,3.0,3.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,2.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0006727044999999999,32,3731402,200,237.0,1200.0,34,290012,189,1.0,3.0,400.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Sim,6.0,3.0,3.0,,,,,,,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59467,59467,2009,29,3911,4,1,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003467818,17,3731402,200,237.0,465.0,34,290012,192,1.0,1.0,465.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,4.0,3.0,3.0,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59474,59474,2009,29,3911,11,1,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,5.0,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0003467818,17,3731402,200,237.0,693.0,34,290012,192,1.0,4.0,173.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Sim,6.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59496,59496,2009,29,3920,15,1,10.0,6.0,1.0,2.0,1.0,1.0,8.0,4.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0005983941000000001,29,3731402,200,237.0,122.0,34,290012,193,1.0,7.0,17.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,6.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59544,59544,2009,29,3954,12,1,3.0,2.0,1.0,2.0,1.0,4.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,1.0,2.0,,1.0,4.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.000594483,28,3731402,200,237.0,1306.0,34,290012,196,1.0,3.0,435.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,Sim,4.0,3.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
59618,59618,2009,29,3989,31,1,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,Possui Filtro,3.0,2.0,,1.0,2.0,3.0,4.0,3.0,,8.0,1,0,1,26,9,2912,1,1.0,239,0.0006010015,29,3731402,200,237.0,237.0,34,290012,199,1.0,4.0,59.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Sim,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,20120710,Nordeste,Sim
